URL,Countries_Filled,Country_Code,Continent
https://www.business-humanrights.org/en/latest-news/response-by-gp-garments-global-textiles-union-itglwf-raises-concerns-over-labour-rights-issues-at-gp-garments-factory-in-export-processing-zone/,LK,LK,Asia
https://www.business-humanrights.org/en/latest-news/g3-did-not-respond-to-pr-watch-initiative-raises-concerns-about-pr-firms-work-in-connection-with-bahrain-govt-given-the-govts-human-rights-record/,BH,BH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-g4s-7-companies-nominated-for-2013-public-eye-awards-for-the-worst-cases-of-corporate-human-rights-abuses-environmental-misdeeds/,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/response-by-g4s-reports-of-further-violence-at-freeport-indonesias-grasberg-mine-g4s-officers-allegedly-intimidated-striking-workers/,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/response-by-g4s-israeli-prisons-equipped-by-g4s-allegedly-hold-palestinian-children-in-solitary-confinement/,IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/response-by-g4s-ngo-says-g4s-provides-security-for-israeli-prisons-holding-palestinian-women-in-violation-of-geneva-convention/,IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/response-by-g4s-re-its-contracts-in-the-west-bank/,IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/gaffney-cline-associates-did-not-respond-to-burma-campaign-uk-adds-30-firms-to-dirty-list-including-gaffney-cline-associates/,MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/gail-gas-authority-of-india-ltd-did-not-respond-to-earthrights-says-norwegian-govt-complicit-in-abuses-in-burma-through-investment-in-oil-companies-operating-there-including-gail-of-india/,MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/gail-gas-authority-of-india-ltd-did-not-respond-to-shwe-gas-movement-report-claims-displacement-forced-labour-violence-deaths-in-the-construction-of-the-gas-pipeline/,MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/gail-gas-authority-of-india-ltd-did-not-respond-to-shwe-gas-movement-rejoinder-to-companies-regarding-report-claiming-displacement-forced-labour-violence-deaths-in-construction-of-gas-pipeline/,MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/response-by-gail-gas-authority-of-india-ltd-ngo-reports-detail-alleged-human-rights-impacts-of-shwe-natural-gas-myanmar-china-oil-transport-projects/,MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/response-by-galderma-allegations-of-pharmaceutical-groups-planned-opposition-to-so-africa-reforms-to-increase-access-to-medicines/,ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/gamma-group-did-not-respond-to-ethiopian-govt-use-of-their-tech-to-monitor-political-opponents/,ET,ET,Africa
https://www.business-humanrights.org/en/latest-news/gamma-group-did-not-respond-to-german-companies-surveillance-technology-allegedly-used-in-connection-with-human-rights-abuses-by-authoritarian-govts-click-here/,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/gamma-group-did-not-respond-to-for-their-eyes-only-the-commercialization-of-digital-spying-citizen-lab-on-role-of-gamma-intls-finfisher-technology-reportedly-used-by-many-govts-for-surveillance-of-human-rights-advocates/,BH,BH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-gap-afl-cio-report-responsibility-outsourced-raises-several-serious-labour-rights-concerns-including-anti-union-actions-harms-to-workers-health-harassment-at-audited-certified-factories/,PK,PK,Asia
https://www.business-humanrights.org/en/latest-news/response-by-gap-10-companies-with-worst-corporate-social-responsibility-records-nominated-for-2014-public-eye-awards/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-gap-protests-against-gap-victorias-secret-for-sourcing-from-sri-lanka-over-govt-abuses-against-tamils/,LK,LK,Asia
https://www.business-humanrights.org/en/latest-news/gardant-communications-did-not-respond-to-pr-watch-initiative-raises-concerns-about-pr-firms-work-in-connection-with-bahrain-govt-given-the-govts-human-rights-record/,BH,BH,Asia
https://www.business-humanrights.org/en/latest-news/garib-garib-did-not-respond-to-fire-at-garib-garib-clothing-factory-kills-21-injures-50/,BD,BD,Asia
https://www.business-humanrights.org/en/latest-news/gazprom-did-not-respond-to-10-companies-with-worst-corporate-social-responsibility-records-nominated-for-2014-public-eye-awards/,RU,RU,Other
https://www.business-humanrights.org/en/latest-news/response-by-gazprom-protesters-at-gazprom-construction-site-beaten-by-fort-s-security-guards-after-climbing-scaffolding-to-unveil-banner/,RU,RU,Other
https://www.business-humanrights.org/en/latest-news/gazprom-did-not-respond-to-re-alleged-funding-of-violent-separatists-in-ukraine/,UA,UA,Europe
https://www.business-humanrights.org/en/latest-news/response-by-gcm-resources-gcm-resources-phulbari-coal-project-threatens-health-water-livelihoods-of-local-communities-inadequately-assesses-social-impacts-according-to-ngo-reports/,BD,BD,Asia
https://www.business-humanrights.org/en/latest-news/response-by-ge-health-part-of-general-electric-allegations-of-pharmaceutical-groups-planned-opposition-to-so-africa-reforms-to-increase-access-to-medicines/,ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/gem-diamonds-did-not-respond-to-survival-intl-says-de-beers-returns-to-mine-central-kalahari-game-reserve-while-bushmen-are-still-displaced-also-refers-to-gem-diamonds/,BW,BW,Africa
https://www.business-humanrights.org/en/latest-news/general-electric-did-not-respond-to-concerns-raised-by-ngos-about-formula-one-and-its-teams-going-ahead-with-the-bahrain-grand-prix-given-the-human-rights-situation-in-the-country/,BH,BH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-general-electric-labor-groups-raise-concerns-about-positions-of-multinational-their-business-organizations-regarding-chinas-proposed-labour-law-reform/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/response-by-general-electric-concerns-raised-over-companies-trying-to-undermine-implementation-of-the-us-dodd-frank-1502-requiring-companies-to-carry-out-supply-chain-due-diligence-on-minerals-sourced-from-dem-rep-of-congo-or-adjoining-countries/,CD,CD,Africa
https://www.business-humanrights.org/en/latest-news/response-by-general-electric-olympic-dream-for-darfur-calls-on-olympic-corporate-sponsors-including-general-electric-to-raise-sudan-concerns-with-chinese-govt/,SD,SD,Africa
https://www.business-humanrights.org/en/latest-news/response-by-general-electric-global-witness-calls-on-electronics-companies-to-issue-public-statements-outlining-their-position-on-lawsuit-filed-by-business-associations-against-rules-on-conflict-minerals/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-general-electric-toxic-100-list-of-top-air-polluters-by-political-economy-research-institute-univ-of-massachusetts-we-invited-top-10-to-respond-including-ge/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-general-mills-oxfam-launches-campaign-behind-the-brands-food-justice-and-the-big-10-food-and-beverage-companies/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-general-motors-somo-report-says-top-10-auto-makers-allegedly-failing-to-address-supply-chain-conflict-minerals/,US,US,North America
https://www.business-humanrights.org/en/latest-news/geopromining-did-not-respond-to-report-says-workers-at-sotq-gold-geopromining-deposit-afraid-to-complain-about-unsafe-working-conditions/,AM,AM,Asia
https://www.business-humanrights.org/en/latest-news/geopromining-did-not-respond-to-company-cyanic-tailing-dump-poses-environmental-health-hazards-local-ngo-say/,AM,AM,Asia
https://www.business-humanrights.org/en/latest-news/response-by-georgia-gulf-mossville-louisiana-residents-have-high-levels-of-toxic-chemicals-in-their-blood-environment-according-to-us-govt-data-ngo-report-says-nearby-factories-including-a-georgia-gulf-facility-are-responsible/,US,US,North America
https://www.business-humanrights.org/en/latest-news/gepil-gujarat-enviro-protection-infrastructure-ltd-part-of-luthra-group-did-not-respond-to-too-hot-to-handle-article-says-firms-mishandling-toxic-industrial-waste/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/response-by-gibson-dunn-crutcher-article-on-environmental-pollution-trial-against-chevron-in-ecuador/,EC,EC,South America
https://www.business-humanrights.org/en/latest-news/gilan-holding-did-not-respond-to-human-rights-concerns-related-to-may-2012-eurovision-song-contest-in-azerbaijan/,AZ,AZ,Asia
https://www.business-humanrights.org/en/latest-news/gilead-sciences-did-not-respond-to-interfaith-center-on-corporate-responsibility-rates-15-pharmaceutical-firms-on-hivaids-including-gilead-finds-none-has-comprehensive-approach/,US,US,North America
https://www.business-humanrights.org/en/latest-news/gilead-sciences-did-not-respond-to-aids-healthcare-foundation-says-gileads-aids-drug-pricing-may-break-hard-hit-aids-drug-programs-for-the-poor/,US,US,North America
https://www.business-humanrights.org/en/latest-news/gilead-sciences-did-not-respond-to-médecins-sans-frontières-says-prices-of-essential-new-aids-drugs-in-developing-countries-are-too-high/,BR|GT|IN|KH,BR,South America
https://www.business-humanrights.org/en/latest-news/gilead-sciences-did-not-respond-to-médecins-sans-frontières-says-prices-of-essential-new-aids-drugs-in-developing-countries-are-too-high/,BR|GT|IN|KH,GT,North America
https://www.business-humanrights.org/en/latest-news/gilead-sciences-did-not-respond-to-médecins-sans-frontières-says-prices-of-essential-new-aids-drugs-in-developing-countries-are-too-high/,BR|GT|IN|KH,IN,Asia
https://www.business-humanrights.org/en/latest-news/gilead-sciences-did-not-respond-to-médecins-sans-frontières-says-prices-of-essential-new-aids-drugs-in-developing-countries-are-too-high/,BR|GT|IN|KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/giorgio-armani-did-not-respond-to-afl-cio-report-responsibility-outsourced-raises-several-serious-labour-rights-concerns-including-anti-union-actions-harms-to-workers-health-harassment-at-audited-certified-factories/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-giorgio-armani-campaign-calls-on-fashion-manufacturers-to-stop-the-killer-jeans-ban-sand-blasting-over-concerns-about-lung-disease/,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/response-by-glamis-gold-part-of-goldcorp-one-protester-killed-many-injured-by-security-forces-after-indigenous-people-environmental-groups-protest-blocks-equipment-to-be-used-for-glamis-golds-marlin-mine-says-friends-of-the-earth/,GT,GT,North America
https://www.business-humanrights.org/en/latest-news/response-by-glaxosmithkline-oxfam-report-investing-for-life-says-drug-companies-not-doing-enough-to-provide-access-to-medicines-for-the-poor-makes-recommendations-for-responsible-business-practices/,Global,Global,Global
https://www.business-humanrights.org/en/latest-news/response-by-glencore-now-glencore-xstrata-john-capel-of-bench-marks-foundation-in-so-africa-criticises-african-mining-indaba-conference-for-excluding-civil-society/,CD,CD,Africa
https://www.business-humanrights.org/en/latest-news/response-by-glencore-now-glencore-xstrata-glencore-accused-of-labour-rights-abuses-as-well-as-two-reported-attempts-on-life-of-trade-unionist-from-glencore-licensed-mine/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/response-by-glencore-now-glencore-xstrata-10-companies-with-worst-corporate-social-responsibility-records-nominated-for-2014-public-eye-awards/,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/response-by-glencore-xstrata-re-investments-in-extractive-companies-linked-to-rights-abuses/,CD|DO|PH,CD,Africa
https://www.business-humanrights.org/en/latest-news/response-by-glencore-xstrata-re-investments-in-extractive-companies-linked-to-rights-abuses/,CD|DO|PH,DO,North America
https://www.business-humanrights.org/en/latest-news/response-by-glencore-xstrata-re-investments-in-extractive-companies-linked-to-rights-abuses/,CD|DO|PH,PH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-global-coal-management-see-gcm-resources-fanning-the-flames-war-on-want-report-alleges-uk-mining-companies-including-global-coal-management-involved-in-human-rights-abuses-overseas/,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/global-metals-armenia-did-not-respond-to-local-ngos-concerned-by-global-metals-gold-mine-risks-to-local-people-including-air-water-pollution-toxic-waste-click-here/,AM,AM,Asia
https://www.business-humanrights.org/en/latest-news/gm-uzbekistan-joint-venture-general-motors-uzavtosanoat-did-not-respond-to-cotton-campaign-review-of-2013-cotton-harvest-says-forced-child-labour-continues-despite-presence-of-intl-labour-organization-observers/,UZ,UZ,Asia
https://www.business-humanrights.org/en/latest-news/response-by-goldcorp-indigenous-people-protesting-against-goldcorps-mine-say-they-were-beaten-threatened-arrested/,GT,GT,North America
https://www.business-humanrights.org/en/latest-news/response-by-goldcorp-concerns-about-social-environmental-impacts-of-goldcorps-marlin-mine-including-threats-against-author-of-report-on-toxic-run-off/,GT,GT,North America
https://www.business-humanrights.org/en/latest-news/goldcorp-did-not-respond-to-death-threats-against-bishop-allegedly-due-to-his-criticism-of-mining-practices-in-his-diocese/,GT,GT,North America
https://www.business-humanrights.org/en/latest-news/goldcorp-did-not-respond-to-video-the-real-costs-of-gold-mining-goldcorp-in-honduras-raises-serious-health-other-concerns/,HN,HN,North America
https://www.business-humanrights.org/en/latest-news/response-by-goldcorp-re-claims-of-violent-displacement-of-farmers-in-mexico/,MX,MX,North America
https://www.business-humanrights.org/en/latest-news/response-by-golden-agri-resources-conflict-or-consent-the-oil-palm-sector-at-crossroads/,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/golden-star-resources-did-not-respond-to-government-security-forces-open-fire-during-protests-over-environmental-social-impacts-of-bogosoprestea-mine-wassa-association-of-communities-affected-by-mining-calls-for-government-investigation-click/,GH,GH,Africa
https://www.business-humanrights.org/en/latest-news/golden-star-resources-did-not-respond-to-community-based-group-in-prestea-reports-brutalities-by-golden-star-resources-state-security-against-local-residents-allegedly-under-guise-of-fighting-illegal-mining/,GH,GH,Africa
https://www.business-humanrights.org/en/latest-news/golden-star-resources-did-not-respond-to-ngos-say-mining-companies-have-impeded-food-production-led-to-serious-human-rights-abuses-by-the-military/,GH,GH,Africa
https://www.business-humanrights.org/en/latest-news/response-by-goldman-sachs-tax-justice-network-alleges-16-banks-aid-the-rich-to-avoid-taxes-leading-to-the-flow-of-capital-out-of-developing-countries/,US,US,North America
https://www.business-humanrights.org/en/latest-news/goldman-sachs-did-not-respond-to-7-companies-nominated-for-2013-public-eye-awards-for-the-worst-cases-of-corporate-human-rights-abuses-environmental-misdeeds/,US,US,North America
https://www.business-humanrights.org/en/latest-news/goodrich-did-not-respond-to-companies-including-goodrich-likely-lobbied-against-us-bill-to-name-turkeys-killing-of-armenians-in-early-1900s-genocide/,AM,AM,Asia
https://www.business-humanrights.org/en/latest-news/response-by-google-labor-groups-raise-concerns-about-positions-of-multinational-their-business-organizations-regarding-chinas-proposed-labour-law-reform/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/google-did-not-respond-to-human-rights-first-writes-to-tech-firms-named-in-context-of-us-govt-prism-programme/,US,US,North America
https://www.business-humanrights.org/en/latest-news/gran-colombia-gold-did-not-respond-to-two-anti-mining-activists-fighting-for-rights-of-workers-at-gran-colombia-subsidiary-killed/,CO,CO,South America
https://www.business-humanrights.org/en/latest-news/grand-circle-travel-did-not-respond-to-burma-campaign-uk-adds-30-firms-to-dirty-list-including-grand-circle-travels/,MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/group-talent-formerly-jordon-silk-did-not-respond-to-report-by-national-labor-committee-a-us-ngo-alleges-poor-working-conditions-in-garment-factories-including-group-talentjordan-silk-supplying-us-brands-retailers/,JO,JO,Asia
https://www.business-humanrights.org/en/latest-news/response-by-groupe-forrest-international-fidh-report-on-redress-for-corporate-human-rights-abuses/,CD,CD,Africa
https://www.business-humanrights.org/en/latest-news/response-by-grupo-eulen-young-man-seriously-injured-after-allegedly-runo-ver-by-employees-of-eulen-security-firm/,MX,MX,North America
https://www.business-humanrights.org/en/latest-news/grupo-méxico-did-not-respond-to-union-allege-firms-failures-to-ensure-led-to-accident-resulting-in-five-deaths/,MX,MX,North America
https://www.business-humanrights.org/en/latest-news/response-by-grupo-pellasnsel-video-report-on-thousands-of-workers-deaths-allegedly-caused-by-pesticides-excessive-exposure-to-heat-at-sugar-mill-owned-by-grupo-pellas/,NI,NI,North America
https://www.business-humanrights.org/en/latest-news/response-by-grupo-sanjose-survival-intl-says-construction-firm-carlos-casado-part-of-grupo-san-josé-is-threatening-survival-of-indigenous-group-calls-on-investors-to-take-action/,PY,PY,South America
https://www.business-humanrights.org/en/latest-news/grupo-tomza-did-not-respond-to-unions-allege-grupo-tomza-fired-12-employees-for-exercising-their-freedom-of-association/,GT,GT,North America
https://www.business-humanrights.org/en/latest-news/response-by-grupo-vicini-us-labour-inspectors-warn-of-repressive-working-conditions-on-grupo-vicini-sugar-cane-plantations/,DO,DO,North America
https://www.business-humanrights.org/en/latest-news/response-by-grupo-vicini-report-raises-concerns-about-treatment-of-haitian-sugar-cane-workers-at-grupo-vicinis-plantations-including-atmosphere-of-racism-ongoing-child-labour/,DO,DO,North America
https://www.business-humanrights.org/en/latest-news/response-by-guangdong-dapeng-lng-safety-concerns-with-dapeng-lng-natural-gas-pipeline-running-underground-in-downtown-shenzhen/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/guangdong-electric-power-development-part-of-guangdong-yudean-group-did-not-respond-to-shooting-of-protesters-who-opposed-power-plant-construction-at-dongzhou-village-shanwei/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/guangdong-red-bay-generation-joint-venture-guangzhou-development-industry-holdings-guangdong-yudean-group-guangdong-electric-power-development-did-not-respond-to-shooting-of-protesters-who-opposed-power-plant-construction-at-dongzhou-village/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/response-by-guangdong-yudean-group-shooting-of-protesters-who-opposed-power-plant-construction-at-dongzhou-village-shanwei/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/guangzhou-development-industry-holdings-did-not-respond-to-shooting-of-protesters-who-opposed-power-plant-construction-at-dongzhou-village-shanwei/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/gulf-air-did-not-respond-to-over-2000-workers-allegedly-fired-as-punishment-for-participating-in-pro-democracy-protests-says-to-human-rights-watch/,BH,BH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hm-rana-plaza-garment-factory-collapse-in-bangladesh-over-1100-dead/,BD,BD,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hm-garment-workers-protesting-unpaid-wages-after-owners-closed-factory-demand-action-from-hm-and-walmart-which-workers-say-bought-from-the-factory/,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hm-cotton-campaign-calls-for-stronger-commitment-from-hm-to-rid-supply-chain-of-uzbek-child-forced-labour-company-responds/,UZ,UZ,Asia
https://www.business-humanrights.org/en/latest-news/habib-rafiq-did-not-respond-to-judicial-inquiry-reports-serious-abuses-by-property-developers-bahria-town-defence-housing-authority-habib-rafique-alleges-forced-evictions-killings/,PK,PK,Asia
https://www.business-humanrights.org/en/latest-news/hackett-did-not-respond-to-concerns-raised-by-ngos-about-formula-one-and-its-teams-going-ahead-with-the-bahrain-grand-prix-given-the-human-rights-situation-in-the-country/,BH,BH,Asia
https://www.business-humanrights.org/en/latest-news/hacking-team-did-not-respond-to-report-alleges-companies-selling-of-surveillance-equipment-to-repressive-govts-click-here/,SY,SY,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hanesbrands-human-trafficking-wide-range-of-abuses-at-mediterranean-resources-according-to-us-based-national-labor-committee-supplies-hanesbrands-wal-mart/,JO,JO,Asia
https://www.business-humanrights.org/en/latest-news/hantai-shoes-did-not-respond-to-china-labor-watch-report-alleges-abuses-at-hantai-shoe-supplier-to-wal-mart/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/harbin-power-engineering-hpe-part-of-harbin-power-equipment-did-not-respond-to-un-special-rapporteur-on-adequate-housing-concerned-about-forced-evictions-other-abuses-related-to-the-merowe-dam-project/,SD,SD,Africa
https://www.business-humanrights.org/en/latest-news/response-by-hasbro-national-labor-committee-alleges-abuses-at-hoida-factory-in-shenzhen-china-producing-ernie-toys/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/heidelbergcement-did-not-respond-to-heidelbergcement-accused-of-violating-intl-law-oecd-guidelines-un-global-compact-mining-activities-said-to-infringe-on-palestinians-rights-to-self-determination/,IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/heineken-did-not-respond-to-somo-overviews-of-controversial-business-practices-in-2008-on-companies-including-heineken/,NL,NL,Europe
https://www.business-humanrights.org/en/latest-news/response-by-heineken-mexico-local-communities-protest-major-wind-farm-in-oaxaca-claiming-it-would-adversely-affect-their-livelihood-protesters-allegedly-subject-to-intimidation-death-threats/,MX,MX,North America
https://www.business-humanrights.org/en/latest-news/response-by-hellas-gold-part-of-eldorado-gold-local-protests-over-environmental-social-impacts-of-eldorado-golds-mine-in-halkidiki-continue/,GR,GR,Europe
https://www.business-humanrights.org/en/latest-news/hep-did-not-respond-to-environmental-ngos-urge-european-bank-for-reconstruction-development-to-withdraw-from-ombla-hydropower-plant-implemented-by-electricity-firm-hep-due-to-high-environmental-risks/,HR,HR,Europe
https://www.business-humanrights.org/en/latest-news/herakles-farms-part-of-herakles-capital-did-not-respond-to-further-to-our-27-nov-update-agumilppvomi-agusan-plantations-herakles-farmsherakles-capital-musim-mas-siva-group-wilmar-intl-did-not-respond-to-a-report-on-negative-impacts-on-la/,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/response-by-heritage-oil-platform-report-making-a-killing-oil-companies-tax-avoidance-and-subsidies/,NG|UG,NG,Africa
https://www.business-humanrights.org/en/latest-news/response-by-heritage-oil-platform-report-making-a-killing-oil-companies-tax-avoidance-and-subsidies/,NG|UG,UG,Africa
https://www.business-humanrights.org/en/latest-news/response-by-hill-knowlton-strategies-pr-watch-initiative-raises-concerns-about-pr-firms-work-in-connection-with-bahrain-govt-given-the-govts-human-rights-record/,BH,BH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hilton-worldwide-concerns-about-hidden-cameras-in-hotel-rooms-as-eurovision-song-contest-approaches/,AZ,AZ,Asia
https://www.business-humanrights.org/en/latest-news/hilton-worldwide-did-not-respond-to-concerns-raised-by-ngos-about-formula-one-and-its-teams-going-ahead-with-the-bahrain-grand-prix-given-the-human-rights-situation-in-the-country-click-here/,BH,BH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hilton-worldwide-call-for-international-hotel-chains-to-report-on-their-actions-to-prevent-human-trafficking-at-the-world-cup-in-south-africa-including-hilton-worldwide/,ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/hindalco-part-of-aditya-birla-group-did-not-respond-to-reports-in-indian-newspapers-the-hindu-and-tehelka-residents-oppose-proposed-utkal-bauxite-mining-alumina-refinery-project-in-orissa-over-environmental-displacement-concerns/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/hindalco-part-of-aditya-birla-group-did-not-respond-to-indian-peoples-tribunal-report-on-alleged-human-rights-and-environment-violations-involved-in-utkal-aluminium-project/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/hindalco-part-of-aditya-birla-group-did-not-respond-to-report-by-former-world-bank-advisor-robert-goodland-raises-serious-human-rights-environmental-concerns-about-utkal-bauxite-alumina-project/,IN,IN,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hobbs-labour-behind-the-label-report-examines-to-what-extent-workers-in-supply-chains-of-uk-high-street-brands-are-being-paid-a-living-wage/,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/hoffmann-la-roche-part-of-roche-did-not-respond-to-interfaith-center-on-corporate-responsibility-rates-15-pharmaceutical-firms-on-hivaids-including-hoffman-la-roche-finds-none-has-comprehensive-approach/,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/response-by-hoi-da-factory-kai-da-national-labor-committee-alleges-abuses-at-hoida-factory-in-shenzhen-china-producing-ernie-toys/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/honda-did-not-respond-to-somo-report-says-top-10-auto-makers-allegedly-failing-to-address-supply-chain-conflict-minerals/,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/response-by-honda-global-witness-calls-on-electronics-companies-to-issue-public-statements-outlining-their-position-on-lawsuit-filed-by-business-associations-against-rules-on-conflict-minerals/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-honeywell-global-witness-issues-new-call-for-more-companies-to-clarify-positions-on-conflict-minerals-lawsuit/,US,US,North America
https://www.business-humanrights.org/en/latest-news/horizonte-part-of-vdl-group-did-not-respond-to-menderes-textil-factory-turkey-clean-clothes-campaign-raises-concerns-of-anti-union-activity-other-labour-abuses/,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hoya-hoya-glass-disk-company-allegedly-clamps-down-on-unions-workers-claim-to-have-been-arbitrarily-dismissed/,TH,TH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hp-hewlett-packard-high-tech-misery-in-china-natl-labor-committee-us-alleges-labour-abuses-at-mae-tay-keyboard-factory-supplying-dell-hp-ibm-lenovo-microsoft/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hp-hewlett-packard-greenpeace-report-says-hi-tech-products-made-by-hewlett-packard-others-use-toxic-flame-retardants/,Global,Global,Global
https://www.business-humanrights.org/en/latest-news/response-by-hp-hewlett-packard-global-witness-calls-on-electronics-companies-to-issue-public-statements-outlining-their-position-on-lawsuit-filed-by-business-associations-against-rules-on-conflict-minerals/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-hp-hewlett-packard-global-witness-enough-project-others-call-on-electronics-automotive-firms-to-make-public-statements-against-us-chamber-of-commerce-position-on-conflict-minerals/,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-hsbc-tax-justice-network-alleges-16-banks-aid-the-rich-to-avoid-taxes-leading-to-the-flow-of-capital-out-of-developing-countries/,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/response-by-hsbc-10-companies-with-worst-corporate-social-responsibility-records-nominated-for-2014-public-eye-awards/,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/response-by-hsbc-global-witness-says-hsbc-money-laundering-contributed-to-human-rights-abuses-by-doing-business-with-mexican-drug-lords-terrorist-financers-and-pariah-states/,MX,MX,North America
https://www.business-humanrights.org/en/latest-news/hsikwangshan-twinkling-star-part-of-hunan-nonferrous-metals-group-did-not-respond-to-drinking-water-in-hunan-townships-reportedly-polluted-by-toxic-metals-from-hsikwangshan-twinkling-star-factory-part-of-china-non-ferrous-metals-cancer-rates/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/response-by-huawei-technologies-human-rights-first-says-companies-providing-surveillance-technology-to-oppressive-regimes-in-the-middle-east-contribute-to-human-rights-abuses/,IR,IR,Asia
https://www.business-humanrights.org/en/latest-news/huawei-technologies-did-not-respond-to-pakistan-govt-calls-for-proposals-for-internet-filtering-blocking-system-pakistan-based-ngo-bolo-bhi-calls-on-tech-firms-not-to-bid/,PK,PK,Asia
https://www.business-humanrights.org/en/latest-news/huawei-technologies-did-not-respond-to-govt-moving-ahead-with-plans-for-internet-censorship-firewall-possibly-with-chinese-tech/,PK,PK,Asia
https://www.business-humanrights.org/en/latest-news/hugo-boss-did-not-respond-to-concerns-raised-by-ngos-about-formula-one-and-its-teams-going-ahead-with-the-bahrain-grand-prix-given-the-human-rights-situation-in-the-country/,BH,BH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hui-zhou-win-merchant-tour-product-labour-group-accuses-toy-industrys-certification-scheme-of-shielding-labour-violations-at-toy-factories-including-hui-zhou-win-merchant-tour-product/,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hunt-oil-companies-to-go-ahead-with-gas-exploration-project-despite-un-warnings-over-the-threats-posed-to-the-vulnerable-indigenous-populations/,PE,PE,South America
https://www.business-humanrights.org/en/latest-news/response-by-hyatt-concerns-about-hidden-cameras-in-hotel-rooms-as-eurovision-song-contest-approaches/,AZ,AZ,Asia
https://www.business-humanrights.org/en/latest-news/response-by-hyatt-call-for-international-hotel-chains-to-report-on-their-actions-to-prevent-human-trafficking-at-the-world-cup-in-south-africa-including-hyatt-hotels/,ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/response-by-hydro-tasmania-indigenous-groups-protest-planned-dam-in-sarawak-alleging-they-will-be-displaced-given-poor-housing-infertile-farmland/,MY,MY,Asia
